3/24/2015 7:55 AM	BOG 651 (IND) - 16	0.10931925301288605	0.016803081793406938	I 1 / 3	149.9	50	0.10931925301288605	1.327349455476223E-14	0.016803081793406938	0.010385079510950938	43.432491521993924	9.5643916965154315E-14	2.0607133915711091	0.09012348189848271	0
3/24/2015 7:56 AM	BOG 652 (IND) - 17	1.3055753502354716E-14	0.18026050475287814	I 2 / 3	152.4	50	NaN	1.3055753502354716E-14	0.18026050475287814	0.20158728518635904	NaN	9.5643916965154315E-14	24.262334312123418	1.7785849234282474	0
3/24/2015 7:59 AM	BOG 653 (IND) - 18	1.3246982914506383E-14	0.035020590735121357	I 2 / 3	150.2	50	NaN	1.3246982914506383E-14	0.035020590735121357	0.023819446770269231	NaN	9.5643916965154315E-14	4.4997684206170643	0.20712289440715936	0
3/24/2015 8:02 AM	BOG 654 (IND) - 19	0.94642863560022927	0.0349667639393331	I 1 / 3	153	50	0.94642863560022927	1.3004554469012148E-14	0.0349667639393331	0.019485868732024434	385.42675581484059	9.5643916965154315E-14	4.5796868230698262	0.17259877411730609	0
3/24/2015 8:04 AM	BOG 655 (IND) - 20	1.3013059736813986E-14	0.552994461192867	I 2 / 3	152.9	50	NaN	1.3013059736813986E-14	0.552994461192867	0.52009217372581518	NaN	9.5643916965154315E-14	75.049743373550371	4.6037773027944278	0
3/24/2015 8:08 AM	BOG 656 (IND) - 21	1.2911725073062029E-14	0.45982080348062987	I 2 / 3	154.1	50	NaN	1.2911725073062029E-14	0.45982080348062987	0.44600313736605052	NaN	9.5643916965154315E-14	62.865222109777982	3.9789369360445739	0
3/24/2015 8:11 AM	BOG 657 (IND) - 22	0.2883780735270029	0.008740183295720275	I 1 / 3	153.4	50	0.2883780735270029	1.2970644287867395E-14	0.008740183295720275	0.0078665325108984267	117.6021909481284	9.5643916965154315E-14	1.0125654909364796	0.069861065471133132	0
3/24/2015 8:13 AM	BOG 658 (IND) - 23	1.3220576968497398E-14	0.28412376040165765	I 2 / 3	150.5	50	NaN	1.3220576968497398E-14	0.28412376040165765	0.2745724030446543	NaN	9.5643916965154315E-14	37.865509074437355	2.392323398700281	0
3/24/2015 8:16 AM	BOG 659 (IND) - 24	1.0162861754736798	0.032757126019653714	I 1 / 3	151.4	50	1.0162861754736798	1.3141987012938299E-14	0.032757126019653714	0.011817638869152262	409.5607170762471	9.5643916965154315E-14	4.2322556374170315	0.10358171396261834	0
3/24/2015 8:18 AM	BOG 660 (IND) - 25	1.3176800223568599E-14	0.1531832949379329	I 2 / 3	151	50	NaN	1.3176800223568599E-14	0.1531832949379329	0.13975192820063145	NaN	9.5643916965154315E-14	20.399950283050188	1.2216906762346671	0
3/24/2015 8:22 AM	BOG 661 (IND) - 26	1.3246982914506383E-14	0.62667821464396622	I 2 / 3	150.2	50	NaN	1.3246982914506383E-14	0.62667821464396622	0.58049224533805077	NaN	9.5643916965154315E-14	83.568309325929263	5.0476921313470511	0
3/24/2015 8:25 AM	BOG 662 (IND) - 27	1.3168079641024875E-14	0.18331729280980724	I 2 / 3	151.1	50	NaN	1.3168079641024875E-14	0.18331729280980724	0.15862443406467125	NaN	9.5643916965154315E-14	24.464787646808617	1.3875896551820106	0
3/24/2015 8:26 AM	BOG 663 (IND) - 28	0.34594438304406533	0.026337228743487266	I 1 / 3	153.5	50	0.34594438304406533	1.2962194356735235E-14	0.026337228743487266	0.019476255205470448	141.21183048710157	9.5643916965154315E-14	3.4166623754555756	0.17307739098101466	0
3/24/2015 8:28 AM	BOG 664 (IND) - 29	0.26280401389917685	0.029383207167848834	I 1 / 3	155.2	50	0.26280401389917685	1.2820211557724604E-14	0.029383207167848834	0.0068870043623763151	108.4142463638822	9.5643916965154315E-14	3.8771111819946533	0.061879753987776634	0
